,MoviesN,AvgPop,AvgIMDB,Score
Shea Whigham,9,0.023736084019559362,0.6803840877914952,0.4821944461270007
Lasco Atkins,5,0.06180189664352943,0.7555555555555554,0.48217426690143556
Daniel Stern,6,0.0301320528395168,0.7098765432098765,0.48195792398680387
Ben Foster,9,0.028980916843117755,0.6776406035665294,0.4818483149899017
Kirsten Dunst,15,0.042499957511373955,0.6699588477366252,0.48171822089000615
Timothy Spall,7,0.037337835371488215,0.6843033509700175,0.48139660982268545
Scott Glenn,10,0.030366464034156115,0.6753086419753085,0.48138702045056186
Ron Canada,6,0.05137876502460886,0.699588477366255,0.48116954274269663
Rachel McAdams,10,0.03223379928879923,0.6740740740740738,0.481083300452879
David Krumholtz,9,0.035827182322882324,0.6735253772290807,0.48102358051000416
Danny Glover,10,0.03461281422288463,0.6728395061728392,0.4809329445091139
Harry Dean Stanton,13,0.04982955547003982,0.6657169990503323,0.48092893183651847
Angelina Jolie,7,0.04749682035532694,0.6790123456790124,0.48075240071550945
Jack McGee,9,0.03490491398256274,0.6735253772290807,0.4807475841345248
Jamie Bell,13,0.03980617165726591,0.6695156695156693,0.4805810018144207
Kris Kristofferson,9,0.031120415371747995,0.6748971193415636,0.4805728870607702
Danny Huston,14,0.02774692433745526,0.6746031746031746,0.480538273716993
Max Martini,6,0.044205258215976824,0.7016460905349793,0.4804915739946256
James Rebhorn,7,0.037784432183528234,0.6825396825396824,0.4803158163873381
Naomi Watts,12,0.03827148196212832,0.669753086419753,0.4802493376057988
Elias Koteas,10,0.035074412675422766,0.6716049382716048,0.4802078876802576
Vinnie Jones,8,0.03035012558217512,0.677469135802469,0.4800985541243534
Josh Hartnett,7,0.03250522723489629,0.6843033509700175,0.4799729034730907
Aaron Eckhart,14,0.056628658283508986,0.6613756613756612,0.47994354457453786
Christopher Mintz-Plasse,9,0.04494483803545011,0.6680384087791493,0.4799207329945021
Robert Mitchum,6,0.022555078725987526,0.7098765432098765,0.4797926351367584
Hayley Atwell,6,0.046185764882265286,0.6995884773662551,0.4796855274698423
John Ortiz,10,0.027534142282889196,0.6740740740740738,0.47967468783954453
Michael Shannon,18,0.03513298868781692,0.6700960219478734,0.47960696525697283
John Magaro,6,0.0356794045258339,0.7037037037037037,0.4794271420516097
James Gandolfini,14,0.028073645882912408,0.6728395061728393,0.4794017412614204
Anthony Zerbe,5,0.045375928884741346,0.7580246913580246,0.4793562488999277
Abigail Breslin,9,0.030243220290364258,0.6735253772290807,0.47935253401039696
Paul Dooley,10,0.029153063372845796,0.6728395061728395,0.4792965114878624
William Sadler,7,0.04573447907846875,0.677248677248677,0.4790208449807704
Dennis Farina,6,0.029247641325415005,0.7057613168724279,0.4789611430345144
Bill McKinney,7,0.032683627742917325,0.6825396825396824,0.47881309829704816
Glenn Close,6,0.06701159250088133,0.6893004115226334,0.4787768691012139
Bill Pullman,11,0.025066198722522297,0.6734006734006731,0.47873973170874745
Isla Fisher,10,0.046290724147039185,0.6641975308641974,0.47838925431552454
Mark Smith,4,0.258308527239923,0.824074074074074,0.4783640943265093
Djimon Hounsou,11,0.055100868726141526,0.6599326599326598,0.4783226631931243
Viola Davis,14,0.030149433962430805,0.6701940035273368,0.47817264636139944
Dick Miller,10,0.03401883471881299,0.6691358024691357,0.47816468239359905
Tommy Lee Jones,9,0.02304534919731332,0.6748971193415636,0.4781563571871241
Clifton Collins Jr,7,0.030453381932556697,0.6825396825396823,0.4781560586547635
Robbie Coltrane,11,0.04138209601727161,0.6655443322109987,0.47813526484044433
David Wenham,7,0.041641414733201106,0.677248677248677,0.4778150112916008
Angus MacInnes,6,0.03475755683625702,0.7016460905349794,0.47779168322694593
Allison Janney,18,0.03214101270884567,0.6687242798353907,0.47774915355285247
Billy Crystal,7,0.03718858931685243,0.6790123456790123,0.47771555320630565
Mary Ellen Trainor,9,0.04064729173095708,0.6666666666666665,0.4776768117490876
Kevin McNally,9,0.05926525685564455,0.6584362139917697,0.47750131941606855
Peter Falk,9,0.017607083562628602,0.6762688614540465,0.4774867567490002
Steve Zahn,15,0.06078263633756478,0.6559670781893003,0.4774088123326573
Vincent Cassel,8,0.03912463869089275,0.6697530864197528,0.4773482051943865
Miriam Margolyes,8,0.04616684604258709,0.6666666666666666,0.47730069370264766
Robert Forster,7,0.039726792748506906,0.6772486772486771,0.47725095573409704
Ned Bellamy,7,0.0561301237449915,0.6701940035273366,0.4772339940914262
Lance Henriksen,9,0.04508921001200259,0.663923182441701,0.47709040184076207
Jonathan Pryce,9,0.054678712466977177,0.6598079561042522,0.4770866035560468
Patrick Malahide,9,0.03507269348067248,0.6680384087791493,0.47696641265603834
Channing Tatum,12,0.034349481810155603,0.6666666666666664,0.47691265551232986
Harrison Ford,17,0.03562917387832518,0.6659404502541757,0.47684667082971904
Dean Jagger,5,0.01791408828358783,0.765432098765432,0.47666685217259575
Matt Winston,5,0.06395099676227967,0.7456790123456789,0.4766526819530517
John Cho,9,0.03692185287122044,0.6666666666666666,0.4765619435730847
James Earl Jones,15,0.027032396459302985,0.6691358024691358,0.47650185293761477
Paul Calderon,6,0.02947694761868269,0.7016460905349793,0.4762826317125895
Michael Biehn,8,0.039007082183822504,0.6682098765432097,0.47624015729669233
Josh Pais,10,0.024697765226379648,0.6703703703703703,0.47623431933998883
Victor Argo,9,0.025992392714470864,0.6707818930041152,0.47616474851039997
Bruce Greenwood,14,0.03499690205274656,0.6649029982363313,0.47592322065402537
Evan Rachel Wood,8,0.026841319630790308,0.6728395061728394,0.47583390656740576
Albert Brooks,6,0.04199272698231106,0.6954732510288064,0.47574323295040727
Ray Liotta,17,0.02794726612473421,0.6673928830791575,0.4755588025520284
Matt Walsh,8,0.04380977080072029,0.6651234567901233,0.4755252868140246
Jason Statham,21,0.041735529928509936,0.6613756613756612,0.47548361469990996
Mark Wahlberg,18,0.052434902030890726,0.6563786008230452,0.4751953458220398
Anna Levine,7,0.03258073698569107,0.677248677248677,0.47514569814305746
John Mahoney,8,0.02418284232971128,0.6728395061728393,0.47504170121476047
Liam Neeson,25,0.041217903863859595,0.6607407407407407,0.474883889545209
Bruce Campbell,10,0.03739621887641999,0.6629629629629631,0.4748599235365626
John Malkovich,13,0.03398024126061877,0.6638176638176636,0.47484487912638973
Bill Nighy,11,0.04013168570715274,0.6610549943883277,0.4746187849191344
Alun Armstrong,6,0.04236473077207139,0.693415637860082,0.4744775209586938
Nestor Serrano,6,0.03266009359788856,0.6975308641975306,0.4744482457685464
Hank Worden,5,0.02634404195939288,0.7580246913580244,0.47432727978225175
Jeff Bridges,14,0.033667246522815844,0.6631393298059964,0.4742897833749925
Jim Caviezel,7,0.03368105986433712,0.6754850088183422,0.4742574951114045
Michael Culkin,6,0.050819282130601655,0.6893004115226334,0.4741495563275518
Kate Beckinsale,7,0.03288932123153953,0.6754850088183421,0.4740242456347506
Guy Pearce,11,0.030264797554825917,0.664421997755331,0.4740158231014945
Chelcie Ross,7,0.03262648008085717,0.6754850088183421,0.47394681154438273
Billy Bob Thornton,10,0.03141657921714862,0.6641975308641974,0.4739310761688086
Boyd Holbrook,5,0.13954238151850806,0.7086419753086418,0.4737914033977015
June Squibb,6,0.030136223374052532,0.6975308641975306,0.4737269937261412
Terrence Howard,7,0.03177689156864139,0.6754850088183421,0.4736965192539266
Giancarlo Esposito,9,0.0400944580197239,0.6611796982167351,0.4736799908492708
George Kennedy,9,0.02709640731797313,0.6666666666666665,0.47362159829437017
Aidan Quinn,6,0.02969135243191679,0.6975308641975307,0.4735998619613652
Katharine Towne,6,0.029445672671120075,0.6975308641975307,0.4735296535062795
Nick Offerman,8,0.03705931461978514,0.6651234567901234,0.4735137038988111
Harvey Keitel,15,0.03042487310139113,0.6633744855967076,0.4734866926453266
Holly Hunter,10,0.032712345498666535,0.6629629629629626,0.4734560416977667
Catherine Keener,17,0.03437856703595963,0.6615831517792301,0.47342138269277295
Jason Bateman,16,0.035055859497281544,0.6612654320987653,0.4734014902750104
Josh Mostel,7,0.03035515306308838,0.675485008818342,0.4732776692084422
Michael Keaton,11,0.03556708217991085,0.6610549943883277,0.4732498630830783
Jack Black,11,0.043299549115213325,0.6576879910213242,0.47321271326914083
Rosemarie DeWitt,9,0.025249596222283868,0.6666666666666665,0.4730689249060277
Stanley Tucci,17,0.09905663594131663,0.6332607116920843,0.47299909565452175
Jeremy Northam,8,0.028002119425268597,0.6682098765432097,0.4729607648416773
Imogen Poots,7,0.03333355427650963,0.673721340388007,0.4729427558238455
Bonnie Hunt,7,0.05383525404484883,0.6649029982363313,0.4729208278726106
Richard Jenkins,20,0.03318981756960979,0.661111111111111,0.4727347034777382
Famke Janssen,11,0.022965874109672452,0.6655443322109987,0.47261225103289045
Roger Rees,7,0.036284443190735594,0.6719576719576719,0.47259973720208687
Denis Leary,6,0.050091967713174465,0.6872427983539093,0.472569689711445
Hank Azaria,9,0.036155719256037264,0.6611796982167351,0.4725012909251673
Fulvio Cecere,6,0.025685831349724294,0.6975308641975307,0.47245519523716367
Jeff Chase,6,0.16010455105368904,0.639917695473251,0.4724517638786387
Peter Sarsgaard,6,0.03018857785559093,0.6954732510288064,0.4723699348362271
Cynthia Nixon,7,0.031200940053006145,0.673721340388007,0.472314478850952
Hiroyuki Sanada,6,0.02947038836813642,0.6954732510288064,0.4721646962190556
Olek Krupa,6,0.038589258069077474,0.6913580246913579,0.47202657532739983
Nicole Kidman,14,0.04043617973581908,0.6569664902998235,0.47199951393596723
Jason Clarke,10,0.03647876846663434,0.6592592592592592,0.47199470855889974
Cobie Smulders,5,0.10969333182284328,0.7185185185185182,0.471993577951841
Bridget Fonda,6,0.03353988723714756,0.6934156378600822,0.4719556256713065
Willem Dafoe,23,0.033724039151685016,0.6596886741814277,0.47189928269984793
Missi Pyle,10,0.08462614879340692,0.6382716049382715,0.4717477897930097
Ashley Judd,12,0.02404832097818859,0.6635802469135801,0.4716624613610109
Bronson Webb,5,0.1257117192988241,0.7111111111111109,0.4716591666567842
Gene Hackman,19,0.02392491722730286,0.6634178037686809,0.47156988473806805
Tom Skerritt,7,0.044945873568444254,0.6666666666666666,0.4715143423125443
Harry Shearer,5,0.03291471842420245,0.7506172839506171,0.4714964136115292
Casey Siemaszko,6,0.03176448349070464,0.6934156378600821,0.4714482645692489
Wilbur Fitzgerald,5,0.18790388258871668,0.6839506172839505,0.4713467508468629
Julian Glover,5,0.049360607970080884,0.7432098765432098,0.47127496508867095
Kathy Baker,12,0.022337503076465474,0.6635802469135802,0.47114927932218903
Rene Auberjonois,7,0.02712762283566726,0.673721340388007,0.4711144627473643
Winona Ryder,12,0.03287003022992348,0.6584362139917693,0.47070826884797495
Frank McRae,8,0.03480351278484325,0.662037037037037,0.47069545870789486
Angela Lansbury,6,0.028986011068663647,0.6934156378600822,0.4706542542868512
Dean Stockwell,8,0.023732864977663307,0.6666666666666665,0.47061554357044216
Ralph Ineson,5,0.06986370769724648,0.7333333333333333,0.4706032249075769
Ned Beatty,8,0.030467769990745384,0.6635802469135801,0.47047645839574176
Donald Sutherland,15,0.033543240258722705,0.6576131687242799,0.4703893000128647
Bruce McGill,24,0.028778109660963416,0.6594650205761315,0.47025894694500436
Radha Mitchell,9,0.03793757298053468,0.6570644718792865,0.470160989633224
David Thewlis,10,0.04187619906784306,0.6543209876543211,0.4701588217278977
John Lithgow,12,0.02616974912452369,0.6604938271604938,0.47013858403915276
Frank Oz,5,0.03332075442560729,0.7481481481481481,0.4700813388886449
Patrick Stewart,15,0.034241801776378034,0.65679012345679,0.4700227390331469
Ellen Barkin,7,0.03570279038629545,0.6684303350970017,0.4700036544720935
Shia LaBeouf,10,0.03250700515773975,0.6580246913580244,0.4699408549074716
Jeremy Piven,13,0.033129796323256216,0.6571699905033237,0.46993659716079955
Gary Busey,9,0.02734059633121829,0.6611796982167351,0.46986329299084334
Nick Nolte,14,0.031242930860660628,0.6578483245149912,0.4698588589766158
Casey Affleck,9,0.033099450050541025,0.6584362139917697,0.46967098682848296
Sam Neill,7,0.026043280872448296,0.6719576719576719,0.46958264841531444
Alfred Molina,13,0.031713687760061546,0.6571699905033236,0.46951178387833425
Emilio Rivera,6,0.03927770493808858,0.6872427983539092,0.4694792736353831
Nathan Lane,7,0.03342334907786543,0.6684303350970016,0.4693321216325554
John Turturro,24,0.031515960130887394,0.6568930041152264,0.4692798905640903
Idris Elba,11,0.048395635968105886,0.6498316498316499,0.4692434320377493
Drew Barrymore,11,0.02725947042896792,0.6588103254769921,0.46918767403247447
Annette Bening,8,0.029667273658145657,0.6620370370370369,0.4691648997947215
Donnie Yen,7,0.020050353042710946,0.673721340388007,0.4690294697876138
Laurence Fishburne,14,0.0320610769938852,0.6560846560846559,0.4688697514351267
Brian Libby,5,0.06889027917537296,0.7308641975308641,0.46882364168830903
Sydney Pollack,7,0.02739451466650627,0.6701940035273367,0.46876836477736294
Kiefer Sutherland,14,0.03166135517977818,0.6560846560846558,0.4687498368936713
Benedict Cumberbatch,5,0.061884340243681626,0.7333333333333331,0.4684947638464132
Nicholas Hoult,6,0.05967757117092032,0.6769547325102879,0.46844888732821793
Ritchie Montgomery,7,0.034060586961547776,0.6666666666666665,0.468307491845598
Ann Dowd,8,0.037475831090928356,0.6574074074074072,0.4682727376252282
James Woods,16,0.034030021794767884,0.6543209876543209,0.4682326395364505
Stephen Fry,10,0.04083856903097659,0.6518518518518517,0.46812099591171985
Diego Luna,5,0.04290648576117891,0.7407407407407406,0.46804716817395525
Patrick Swayze,9,0.027577320002547305,0.6584362139917694,0.4680184440580739
Isabella Rossellini,8,0.017883971402025033,0.6651234567901233,0.4677996022475565
Mary Steenburgen,7,0.023987576358565972,0.6701940035273368,0.46776466665730126
Javier Bardem,7,0.035952911058519055,0.6649029982363313,0.4676526156493815
Jesse Eisenberg,6,0.037598555945106395,0.685185185185185,0.46762739912236967
Kristin Scott Thomas,10,0.030256156180683797,0.6555555555555556,0.46753939500060665
John Ireland,5,0.023293869656090968,0.7481481481481481,0.46743184364678164
Billy Crudup,6,0.03204532907338179,0.6872427983539093,0.46741246139813086
Jim Carrey,14,0.03542787651785464,0.6525573192239857,0.4674106798588253
Pruitt Taylor Vince,7,0.034441118150009054,0.6649029982363315,0.4672072352042302
Jason Flemyng,10,0.03420491436155455,0.6530864197530863,0.4669961227932677
Clive Owen,6,0.03004219255755278,0.6872427983539093,0.46684002059288926
Peter Stormare,16,0.03836013454130488,0.6504629629629628,0.4668310592444941
Woody Strode,8,0.021679445032469706,0.6620370370370369,0.4667845896108788
Wes Studi,6,0.034548141811143025,0.685185185185185,0.4667556754483375
Jackie Chan,11,0.029625156932185762,0.6543209876543209,0.4667556593576039
John Krasinski,9,0.03294285696114708,0.6543209876543209,0.4667505894069161
Stacy Keach,12,0.03594455461393767,0.6512345679012342,0.4665899821367609
Kyra Sedgwick,8,0.027957633868606013,0.6589506172839505,0.4665094066030809
Dax Shepard,7,0.036133910069157456,0.6631393298059963,0.46649357600296015
Emma Stone,8,0.03828605054786725,0.6543209876543209,0.466368142694845
Cary Grant,5,0.019095639707535382,0.7481481481481481,0.4663225070453716
Frank Wood,5,0.0420355820676846,0.7382716049382714,0.46629467602546454
Toby Kebbell,10,0.08622668820017855,0.6296296296296297,0.4661836427443392
Ellen Burstyn,5,0.024016351753827787,0.7456790123456789,0.46610038636299317
Andie MacDowell,6,0.032175770837960346,0.685185185185185,0.46607771768585404
Alexis Bledel,6,0.027164235364555162,0.6872427983539093,0.46601758032484364
Lennie James,7,0.03447047600771401,0.6631393298059963,0.4660035214468133
Michael Murphy,7,0.03018173819884516,0.6649029982363313,0.4659524042495138
Rachael Harris,11,0.03699691598750223,0.6498316498316499,0.465824962812238
Tate Donovan,9,0.026645580348126256,0.6556927297668037,0.46582392287842234
Dermot Mulroney,10,0.02974400931782358,0.6530864197530862,0.46565907051400884
Fred Tatasciore,7,0.045361453956993876,0.657848324514991,0.4655749604955192
Felicity Jones,10,0.04031373963525564,0.648148148148148,0.4653734599289234
Peter Sellers,6,0.029616904212956784,0.685185185185185,0.4653464646435637
Joe Don Baker,9,0.034128481289977544,0.6515775034293552,0.46518970678927524
Paul Walker,10,0.033833401891861695,0.6506172839506172,0.46515795018708067
Joey King,9,0.030537071233589355,0.6529492455418379,0.46507279305127913
Judy Greer,11,0.07885827598458553,0.6307519640852973,0.46502785818772824
Lionel Barrymore,6,0.008758192730213374,0.6934156378600821,0.46487370536946954
Damion Poitier,5,0.10000220641468177,0.7111111111111109,0.4648657075094079
David Clennon,6,0.10445775683555195,0.6522633744855966,0.4647815770384464
Ben Mendelsohn,7,0.02987837383500089,0.6631393298059964,0.46465066914915315
Peter Dinklage,7,0.038102011972983005,0.6596119929453262,0.4646486615583862
Miranda Richardson,9,0.03230224243313852,0.6515775034293552,0.4646431898123696
Stephen Tobolowsky,10,0.0320980167103084,0.6506172839506172,0.4646378089400374
Jane Alexander,6,0.03178738371713635,0.6831275720164609,0.46459470708183265
Danny Mann,7,0.041688300174876694,0.6578483245149912,0.4644928341954287
